sex,age_cat,race,score
Female,25 - 45,African-American,0.6476621722896405
Male,25 - 45,African-American,0.6476621549462629
Male,25 - 45,African-American,0.6476613345124314
Female,25 - 45,Hispanic,0.6476609522938553
Male,25 - 45,African-American,0.6476609089438482
Male,25 - 45,African-American,0.6476600070098574
Male,Greater than 45,Caucasian,0.6462014912268034
Female,25 - 45,African-American,0.6461993873940417
Male,25 - 45,African-American,0.6461989692813581
Male,25 - 45,Hispanic,0.6461988380698275
Female,25 - 45,Caucasian,0.6461987249960625
Female,25 - 45,Other,0.646198716548942
Female,Greater than 45,Caucasian,0.6461986634794554
Male,25 - 45,African-American,0.6461977681941201
Male,25 - 45,African-American,0.646196964982591
Male,25 - 45,African-American,0.6461966780721025
Male,Less than 25,African-American,0.6447397383307952
Female,25 - 45,African-American,0.6447393438958764
Female,Less than 25,African-American,0.6447391774293754
Female,25 - 45,Caucasian,0.6447382073670211
Male,25 - 45,Caucasian,0.6447380944779044
Female,25 - 45,Caucasian,0.6447377052306935
Male,Less than 25,African-American,0.6447376393549429
Male,25 - 45,African-American,0.6447374713112041
Male,25 - 45,African-American,0.6447373859506227
Female,Less than 25,Hispanic,0.6447373481984173
Male,Less than 25,African-American,0.6447372163716987
Male,25 - 45,African-American,0.644737146661901
Male,25 - 45,African-American,0.6447370370870189
Male,25 - 45,Asian,0.64473689965565
Male,25 - 45,African-American,0.6447367912990108
Male,25 - 45,Caucasian,0.6447367043441331
Male,25 - 45,African-American,0.6447367014713915
Male,Less than 25,African-American,0.6447365862571746
Female,25 - 45,Caucasian,0.6447362648700985
Male,Greater than 45,African-American,0.6447362555098682
Male,25 - 45,African-American,0.6447361956812282
Male,25 - 45,African-American,0.6447361886569335
Male,Less than 25,African-American,0.6447359111799856
Female,25 - 45,African-American,0.6447358997552506
Male,25 - 45,African-American,0.6447356491379784
Male,25 - 45,Caucasian,0.6447354406501825
Male,25 - 45,African-American,0.6440067911648218
Male,Greater than 45,African-American,0.6440062672415071
Male,Greater than 45,African-American,0.6425421848695454
Male,25 - 45,Caucasian,0.6410827094125141
Male,25 - 45,African-American,0.641082237978447
Male,25 - 45,African-American,0.6410822008924295
Male,25 - 45,Hispanic,0.6410815150484135
Male,25 - 45,African-American,0.6396220136431714
Male,25 - 45,African-American,0.6396214616957264
Male,25 - 45,African-American,0.6396197697634711
Male,25 - 45,African-American,0.6396193413800002
Male,25 - 45,African-American,0.6396187681315506
Male,25 - 45,Hispanic,0.6396184927504652
Female,25 - 45,African-American,0.6381600715906399
Male,Less than 25,Caucasian,0.6381596627637501
Male,25 - 45,Caucasian,0.638159196192428
Male,Greater than 45,African-American,0.6381590027344015
Male,25 - 45,Caucasian,0.638158832589372
Male,25 - 45,African-American,0.6381587495960743
Male,Greater than 45,Caucasian,0.6381587244800779
Male,25 - 45,African-American,0.6381586562094824
Male,25 - 45,African-American,0.6381585884935503
Female,25 - 45,African-American,0.6381585142664684
Male,25 - 45,Caucasian,0.6381582880500349
Male,25 - 45,Caucasian,0.6381577412859303
Male,25 - 45,Caucasian,0.6381576160775617
Male,Less than 25,Caucasian,0.638157565408881
Female,25 - 45,African-American,0.6381574495646516
Male,25 - 45,African-American,0.6381573483206952
Male,25 - 45,Caucasian,0.638157056989173
Female,25 - 45,African-American,0.6381568271246764
Male,Less than 25,African-American,0.6381566960066813
Male,Greater than 45,African-American,0.638156009942968
Male,Greater than 45,African-American,0.6359652243550041
Male,Greater than 45,African-American,0.6359643915100243
Male,25 - 45,African-American,0.6345041995969859
Male,25 - 45,African-American,0.6345025832290544
Male,25 - 45,Caucasian,0.6330422628392467
Male,25 - 45,Caucasian,0.6330414231493049
Male,25 - 45,African-American,0.6330412497189631
Male,25 - 45,African-American,0.6330401142861725
Male,25 - 45,Caucasian,0.6315808895343837
Male,Less than 25,African-American,0.6315805528176537
Female,25 - 45,African-American,0.631579829013962
Male,25 - 45,Caucasian,0.6315797935077975
Male,25 - 45,Caucasian,0.6315795089678674
Male,25 - 45,African-American,0.6315795016814191
Male,Greater than 45,African-American,0.631579228741475
Male,Less than 25,Caucasian,0.6315791654277776
Male,Less than 25,Caucasian,0.6315790740065765
Male,25 - 45,Caucasian,0.6315790107892826
Female,25 - 45,Caucasian,0.6315789872026483
Male,25 - 45,Hispanic,0.6315789717696114
Male,25 - 45,African-American,0.6315789357660861
Male,25 - 45,African-American,0.6315789048966515
Male,25 - 45,Caucasian,0.6315788359353357
Male,25 - 45,Caucasian,0.6315787971088843
Male,25 - 45,African-American,0.6315786886205034
Male,Greater than 45,African-American,0.6315783952497118
Male,25 - 45,African-American,0.6315783382348678
Male,25 - 45,African-American,0.6315782870810089
Female,25 - 45,Caucasian,0.6315775007520253
Male,25 - 45,Caucasian,0.6315774860073349
Male,Greater than 45,African-American,0.6308470378686887
Male,Greater than 45,Caucasian,0.630846452105574
Male,Less than 25,Caucasian,0.6301193370712624
Male,Less than 25,African-American,0.6301189949211997
Male,25 - 45,Caucasian,0.6301189266593245
Male,25 - 45,African-American,0.6301187766738393
Male,25 - 45,Hispanic,0.6301184742236499
Male,Less than 25,African-American,0.6301184100407329
Male,Less than 25,Caucasian,0.6301183861110001
Male,25 - 45,Hispanic,0.6301183765172148
Male,25 - 45,Caucasian,0.6301183310371813
Female,25 - 45,Caucasian,0.6301183293568556
Male,25 - 45,African-American,0.6301183192277249
Male,Less than 25,African-American,0.6301182860766129
Male,25 - 45,African-American,0.6301180145904738
Male,Less than 25,African-American,0.6301179943653613
Male,Less than 25,Hispanic,0.6301179897087625
Female,Less than 25,African-American,0.6301179530270609
Male,Less than 25,Caucasian,0.6301179495029925
Male,25 - 45,Caucasian,0.6301179214851736
Male,Less than 25,African-American,0.6301178703709734
Male,Less than 25,African-American,0.630117844185148
Male,25 - 45,Caucasian,0.6301178346958337
Male,Less than 25,African-American,0.630117731849388
Male,Less than 25,Hispanic,0.630117689020278
Male,Less than 25,Caucasian,0.6301176370454097
Female,Greater than 45,African-American,0.6301174988569961
Male,Less than 25,African-American,0.6301174930050166
Male,Less than 25,Hispanic,0.6301174466820116
Male,25 - 45,African-American,0.6301173873882254
Male,25 - 45,African-American,0.6301173868015149
Female,Greater than 45,Caucasian,0.6301173770951648
Female,Less than 25,Caucasian,0.6301173377545143
Male,Less than 25,African-American,0.6301173372171848
Male,Less than 25,Hispanic,0.6301173228660604
Male,Less than 25,Hispanic,0.6301172521867549
Male,Less than 25,Caucasian,0.630117235763688
Male,Less than 25,Caucasian,0.6301171815384279
Male,Less than 25,Hispanic,0.6301171329662378
Male,Less than 25,Other,0.6301170947203211
Male,Less than 25,African-American,0.6301170805507478
Male,Less than 25,African-American,0.6301170169451695
Male,25 - 45,African-American,0.6301170031567348
Male,Less than 25,Other,0.6301169916265033
Male,Less than 25,Hispanic,0.6301169598026464
Male,Less than 25,African-American,0.6301169218509654
Male,Less than 25,Caucasian,0.6301169159207592
Male,Less than 25,Other,0.6301169071904857
Female,Greater than 45,Caucasian,0.630116896028992
Male,Less than 25,African-American,0.6301168893184098
Male,Less than 25,African-American,0.6301168775139918
Male,Less than 25,Hispanic,0.6301168722464284
Male,Greater than 45,African-American,0.6301168396064496
Male,25 - 45,African-American,0.6301168200536543
Male,Less than 25,Hispanic,0.6301167961663628
Male,Less than 25,Caucasian,0.6301167825542476
Male,Less than 25,Caucasian,0.6301167457270564
Male,Less than 25,Caucasian,0.63011667583038
Male,Less than 25,African-American,0.6301166319593412
Male,Less than 25,African-American,0.6301166201907116
Female,Less than 25,Caucasian,0.6301166045404932
Male,25 - 45,Caucasian,0.630116596699878
Male,25 - 45,African-American,0.6301165801893026
Male,Less than 25,Caucasian,0.6301165518963101
Male,Less than 25,African-American,0.6301165407065354
Male,25 - 45,African-American,0.6301165293966717
Male,25 - 45,Caucasian,0.630116506592701
Male,Less than 25,Hispanic,0.6301164660606604
Male,25 - 45,African-American,0.6301164616961508
Male,Less than 25,African-American,0.6301164271660867
Male,Less than 25,African-American,0.6301164022780232
Male,Less than 25,Hispanic,0.6301163086018878
Male,Less than 25,African-American,0.6301163041646487
Male,Less than 25,African-American,0.6301162249185989
Male,Less than 25,African-American,0.6301161653700729
Female,25 - 45,African-American,0.6301160931929849
Male,25 - 45,African-American,0.6301160879129125
Male,25 - 45,African-American,0.6301160218184565
Female,25 - 45,African-American,0.6301160214649852
Male,25 - 45,Caucasian,0.6301159556375253
Female,25 - 45,Caucasian,0.6301159521130639
Male,Less than 25,African-American,0.6301159359420216
Male,Less than 25,African-American,0.6301159308674158
Male,Less than 25,Caucasian,0.6301158679389047
Male,Less than 25,Hispanic,0.630115862571559
Male,25 - 45,African-American,0.6301158065303207
Male,25 - 45,Caucasian,0.6301157821186347
Female,25 - 45,Caucasian,0.6301157765021522
Male,25 - 45,African-American,0.6301157344309734
Female,Less than 25,Caucasian,0.6301157322783678
Male,Less than 25,Caucasian,0.6301155646171505
Male,Less than 25,African-American,0.6301155467068117
Male,Less than 25,Hispanic,0.6301154954513893
Female,25 - 45,Caucasian,0.6301153743453699
Male,Less than 25,Caucasian,0.6301152721050315
Male,Less than 25,African-American,0.6301148592013505
Male,Less than 25,Caucasian,0.6301146765104209
Male,25 - 45,Other,0.6301146506725446
Male,Greater than 45,African-American,0.6293871366844893
Male,25 - 45,Caucasian,0.6279252116411653
Male,Greater than 45,Caucasian,0.6279242113979936
Male,Greater than 45,African-American,0.6279230952152084
Male,25 - 45,Hispanic,0.6264627967951997
Male,25 - 45,Caucasian,0.6264626207451708
Male,25 - 45,African-American,0.626462349833858
Male,25 - 45,African-American,0.6264623465839263
Female,25 - 45,African-American,0.6250017601420675
Male,25 - 45,African-American,0.6250011634964435
Male,25 - 45,African-American,0.6250010558040254
Male,25 - 45,Caucasian,0.6250008911981132
Male,25 - 45,African-American,0.6250003955007827
Male,25 - 45,African-American,0.6250003939384028
Male,25 - 45,Caucasian,0.6249999035427287
Male,Greater than 45,Caucasian,0.6249997239620234
Male,25 - 45,Caucasian,0.6249994060621646
Male,Less than 25,Caucasian,0.6235392348777731
Female,25 - 45,African-American,0.6235392256290404
Female,25 - 45,Caucasian,0.623539205249728
Male,25 - 45,Hispanic,0.623539060488233
Male,Less than 25,African-American,0.6235389853224567
Male,Less than 25,African-American,0.6235388773188056
Male,25 - 45,African-American,0.6235387479553043
Male,25 - 45,African-American,0.6235386770004652
Male,25 - 45,Hispanic,0.6235386434972112
Male,Less than 25,African-American,0.6235386086605612
Female,25 - 45,African-American,0.6235386050960108
Male,25 - 45,African-American,0.6235385397726227
Male,25 - 45,Caucasian,0.623538507967787
Male,Less than 25,African-American,0.6235384634994913
Male,Less than 25,Caucasian,0.6235384064842733
Male,25 - 45,African-American,0.6235382973811536
Female,25 - 45,African-American,0.6235382375109789
Female,Less than 25,African-American,0.6235382359164727
Male,25 - 45,African-American,0.6235382049721915
Male,Less than 25,Caucasian,0.6235381995472699
Female,25 - 45,Caucasian,0.6235381774368347
Male,25 - 45,Hispanic,0.6235381279620582
Male,25 - 45,Caucasian,0.6235380853552042
Male,25 - 45,African-American,0.6235380660024374
Female,Less than 25,Caucasian,0.6235380371777222
Male,Less than 25,African-American,0.6235380201623242
Male,Less than 25,African-American,0.623538001459447
Male,25 - 45,African-American,0.6235377284078504
Female,25 - 45,African-American,0.6235376628198449
Male,25 - 45,African-American,0.6235376621406566
Female,25 - 45,Caucasian,0.6235376365547933
Male,Less than 25,Caucasian,0.6235372593421301
Male,Less than 25,African-American,0.6235372392348884
Female,25 - 45,African-American,0.6235371460896024
Female,Less than 25,African-American,0.6235371249829015
Male,25 - 45,Caucasian,0.6235371191167367
Female,25 - 45,African-American,0.6235369207607584
Male,25 - 45,African-American,0.6235364977817739
Female,25 - 45,African-American,0.6235362747227986
Female,25 - 45,African-American,0.6235357835288842
Male,Greater than 45,African-American,0.6228064568762531
Male,Greater than 45,Caucasian,0.6213457657995994
Male,25 - 45,Caucasian,0.6213454060211646
Male,25 - 45,African-American,0.619883077328349
Male,25 - 45,Caucasian,0.6198829514084013
Male,25 - 45,African-American,0.619882874751494
Male,25 - 45,African-American,0.6198815106471794
Male,25 - 45,African-American,0.619881207754926
Male,Greater than 45,Caucasian,0.6191529111141526
Female,25 - 45,African-American,0.6184227550180639
Male,25 - 45,African-American,0.6184219341981279
Male,25 - 45,Other,0.6184212900281012
Male,Greater than 45,African-American,0.6184212622891774
Male,25 - 45,African-American,0.6184210180044317
Male,Greater than 45,African-American,0.6184208890982975
Male,25 - 45,African-American,0.6184204491653168
Male,25 - 45,African-American,0.6184197673341955
Male,Greater than 45,Other,0.6176890886580554
Male,25 - 45,African-American,0.6169620693330107
Male,Less than 25,Hispanic,0.6169605388582426
Female,25 - 45,Caucasian,0.6169603368759925
Male,Less than 25,African-American,0.6169600196446191
Male,25 - 45,African-American,0.6169598187107379
Male,25 - 45,African-American,0.616959776217818
Male,25 - 45,African-American,0.6169597708455473
Male,25 - 45,Caucasian,0.6169597317663906
Male,25 - 45,Caucasian,0.6169595420018739
Male,25 - 45,Asian,0.6169595109473529
Male,25 - 45,Hispanic,0.616959423376916
Male,Less than 25,Hispanic,0.6169594035755545
Male,25 - 45,African-American,0.6169593660226259
Male,Less than 25,Caucasian,0.6169592997614497
Female,25 - 45,Caucasian,0.6169590401925297
Male,25 - 45,Caucasian,0.6169589550736975
Male,Less than 25,Hispanic,0.6169587764258454
Male,25 - 45,African-American,0.616958769231544
Male,25 - 45,Caucasian,0.6169587690272407
Female,25 - 45,African-American,0.6169587229964619
Male,25 - 45,African-American,0.6169586415422698
Male,25 - 45,African-American,0.6169586044068054
Male,25 - 45,Caucasian,0.6169582973210631
Female,Less than 25,African-American,0.6169581546035415
Male,Less than 25,African-American,0.6169580327925375
Male,25 - 45,African-American,0.6169579559572882
Male,25 - 45,African-American,0.6169578400076311
Male,25 - 45,Caucasian,0.6169575375635048
Male,Less than 25,Caucasian,0.6169573693101899
Male,25 - 45,African-American,0.6169572084536398
Male,25 - 45,African-American,0.6169568985722258
Female,Greater than 45,Caucasian,0.6147681424293728
Male,Greater than 45,African-American,0.6147668533371344
Male,Greater than 45,African-American,0.6147656187042273
Male,25 - 45,African-American,0.6133059489064989
Male,25 - 45,African-American,0.6133052367035061
Male,25 - 45,Caucasian,0.6133027062507452
Female,25 - 45,Caucasian,0.6118432355950069
Male,25 - 45,Hispanic,0.6118431903600846
Male,25 - 45,Caucasian,0.6118421156444994
Male,25 - 45,African-American,0.6118420764211635
Male,25 - 45,African-American,0.6118419481229748
Male,Greater than 45,Other,0.6118419212306885
Male,Greater than 45,African-American,0.6118418560870822
Male,25 - 45,African-American,0.6118403725434918
Male,Greater than 45,African-American,0.6111111483695403
Male,Less than 25,Caucasian,0.6103829954350682
Male,Less than 25,Caucasian,0.6103822946804237
Male,Less than 25,Caucasian,0.6103817606358106
